time           Conversion     Mn         Mw         D          total rate     unreactedfunctional
66388.2        0.7567         4.11015     7.1731     1.74522     0.0559661      9732  
66408.9        0.75675        4.111      7.1734     1.74493     0.0559431      9730  
66451.3        0.7568         4.11184     7.1736     1.74462     0.0559201      9728  
66451.3        0.75685        4.11269     7.1737     1.74429     0.0558971      9726  
66473.7        0.7569         4.11353     7.1761     1.74451     0.0558741      9724  
66505          0.75695        4.11438     7.1765     1.74425     0.0558511      9722  
66505.1        0.757          4.11523     7.1909     1.74739     0.0558282      9720  
66506.3        0.75705        4.11607     7.1915     1.74717     0.0558052      9718  
66511.9        0.7571         4.11692     7.1927     1.74711     0.0557822      9716  
66515.7        0.75715        4.11777     7.1951     1.74733     0.0557593      9714  
66531          0.7572         4.11862     7.1969     1.74741     0.0557363      9712  
66558.6        0.75725        4.11946     7.1999     1.74778     0.0557134      9710  
66561.1        0.7573         4.12031     7.2007     1.74761     0.0556904      9708  
66573.3        0.75735        4.12116     7.2017     1.74749     0.0556675      9706  
66598.7        0.7574         4.12201     7.202      1.74721     0.0556446      9704  
66607          0.75745        4.12286     7.2036     1.74723     0.0556216      9702  
66617.3        0.7575         4.12371     7.208      1.74794     0.0555987      9700  
66622          0.75755        4.12456     7.2212     1.75078     0.0555758      9698  
66646.5        0.7576         4.12541     7.223      1.75086     0.0555529      9696  
66672.5        0.75765        4.12626     7.2233     1.75057     0.05553        9694  
66744.1        0.7577         4.12712     7.2238     1.75033     0.0555071      9692  
66788.7        0.75775        4.12797     7.2262     1.75055     0.0554842      9690  
66788.8        0.7578         4.12882     7.2302     1.75115     0.0554613      9688  
66790.9        0.75785        4.12967     7.2323     1.7513     0.0554384      9686  
66805.3        0.7579         4.13052     7.2363     1.75191     0.0554155      9684  
66847.6        0.75795        4.13138     7.2364     1.75157     0.0553926      9682  
66852.8        0.758          4.13223     7.2384     1.75169     0.0553697      9680  
66900.7        0.75805        4.13309     7.239      1.75148     0.0553468      9678  
66904.2        0.7581         4.13394     7.2393     1.75119     0.055324       9676  
66920.6        0.75815        4.13479     7.2403     1.75107     0.0553011      9674  
66972.2        0.7582         4.13565     7.2415     1.75099     0.0552783      9672  
66975.8        0.75825        4.1365     7.2418     1.75071     0.0552554      9670  
66979.6        0.7583         4.13736     7.2424     1.75049     0.0552326      9668  
67028.6        0.75835        4.13822     7.2448     1.75071     0.0552097      9666  
67128.4        0.7584         4.13907     7.2455     1.75051     0.0551869      9664  
67128.8        0.75845        4.13993     7.2464     1.75037     0.055164       9662  
67142          0.7585         4.14079     7.2465     1.75003     0.0551412      9660  
67157.5        0.75855        4.14164     7.2473     1.74986     0.0551184      9658  
67181.9        0.7586         4.1425     7.2477     1.74959     0.0550956      9656  
67209.2        0.75865        4.14336     7.2492     1.74959     0.0550727      9654  
67273.6        0.7587         4.14422     7.2502     1.74947     0.0550499      9652  
67281.8        0.75875        4.14508     7.2565     1.75063     0.0550271      9650  
67283.9        0.7588         4.14594     7.257      1.75039     0.0550043      9648  
67292.3        0.75885        4.1468     7.26       1.75075     0.0549815      9646  
67306.4        0.7589         4.14766     7.2625     1.75099     0.0549587      9644  
67338.3        0.75895        4.14852     7.2638     1.75094     0.0549359      9642  
67343.9        0.759          4.14938     7.2663     1.75118     0.0549132      9640  
67384.2        0.75905        4.15024     7.2673     1.75106     0.0548904      9638  
67404.8        0.7591         4.1511     7.2675     1.75074     0.0548676      9636  
67424.6        0.75915        4.15196     7.2695     1.75086     0.0548448      9634  
67454.9        0.7592         4.15282     7.2697     1.75054     0.0548221      9632  
67490.8        0.75925        4.15369     7.2703     1.75032     0.0547993      9630  
67533.1        0.7593         4.15455     7.2704     1.74999     0.0547766      9628  
67545.2        0.75935        4.15541     7.2722     1.75005     0.0547538      9626  
67562.1        0.7594         4.15628     7.2736     1.75003     0.0547311      9624  
67580          0.75945        4.15714     7.2738     1.74971     0.0547083      9622  
67584.2        0.7595         4.158      7.2787     1.75053     0.0546856      9620  
67614.6        0.75955        4.15887     7.2793     1.75031     0.0546629      9618  
67642.9        0.7596         4.15973     7.2794     1.74997     0.0546401      9616  
67672.8        0.75965        4.1606     7.2796     1.74965     0.0546174      9614  
67674.3        0.7597         4.16146     7.28       1.74938     0.0545947      9612  
67718.5        0.75975        4.16233     7.2836     1.74988     0.054572       9610  
67740          0.7598         4.1632     7.2837     1.74954     0.0545493      9608  
67753.3        0.75985        4.16406     7.2842     1.7493     0.0545266      9606  
67767.9        0.7599         4.16493     7.2848     1.74908     0.0545039      9604  
67777.4        0.75995        4.1658     7.2857     1.74893     0.0544812      9602  
67808.4        0.76           4.16667     7.2867     1.74881     0.0544585      9600  
67811.6        0.76005        4.16753     7.2888     1.74895     0.0544358      9598  
67813.3        0.7601         4.1684     7.2898     1.74882     0.0544131      9596  
67815.6        0.76015        4.16927     7.2908     1.7487     0.0543904      9594  
67891          0.7602         4.17014     7.298      1.75006     0.0543678      9592  
67899.6        0.76025        4.17101     7.2989     1.74991     0.0543451      9590  
67903.9        0.7603         4.17188     7.2996     1.74971     0.0543225      9588  
67914.5        0.76035        4.17275     7.2997     1.74937     0.0542998      9586  
67936          0.7604         4.17362     7.2999     1.74906     0.0542771      9584  
67936.7        0.76045        4.17449     7.3008     1.74891     0.0542545      9582  
67957.2        0.7605         4.17537     7.3011     1.74861     0.0542319      9580  
68015.1        0.76055        4.17624     7.3017     1.74839     0.0542092      9578  
68025          0.7606         4.17711     7.302      1.7481     0.0541866      9576  
68033.1        0.76065        4.17798     7.3024     1.74783     0.054164       9574  
68052.9        0.7607         4.17885     7.3026     1.74751     0.0541413      9572  
68096.3        0.76075        4.17973     7.3054     1.74782     0.0541187      9570  
68110.7        0.7608         4.1806     7.3058     1.74755     0.0540961      9568  
68122.2        0.76085        4.18148     7.3128     1.74886     0.0540735      9566  
68143.4        0.7609         4.18235     7.3168     1.74945     0.0540509      9564  
68148.6        0.76095        4.18323     7.3178     1.74932     0.0540283      9562  
68157.2        0.761          4.1841     7.318      1.749      0.0540057      9560  
68158.7        0.76105        4.18498     7.3208     1.74931     0.0539831      9558  
68209.9        0.7611         4.18585     7.3217     1.74915     0.0539605      9556  
68248.2        0.76115        4.18673     7.3222     1.74891     0.0539379      9554  
68252.4        0.7612         4.1876     7.3246     1.74911     0.0539154      9552  
68307.3        0.76125        4.18848     7.3258     1.74903     0.0538928      9550  
68346.8        0.7613         4.18936     7.3303     1.74974     0.0538702      9548  
68357          0.76135        4.19024     7.3308     1.7495     0.0538477      9546  
68373.8        0.7614         4.19111     7.3326     1.74956     0.0538251      9544  
68389.7        0.76145        4.19199     7.3332     1.74933     0.0538026      9542  
68429.4        0.7615         4.19287     7.3336     1.74906     0.05378        9540  
68470.2        0.76155        4.19375     7.3351     1.74905     0.0537575      9538  
68484.5        0.7616         4.19463     7.3361     1.74893     0.0537349      9536  
68495          0.76165        4.19551     7.3381     1.74904     0.0537124      9534  
68508.8        0.7617         4.19639     7.3382     1.74869     0.0536899      9532  
68545.6        0.76175        4.19727     7.3389     1.74849     0.0536674      9530  
68609          0.7618         4.19815     7.3395     1.74827     0.0536448      9528  
68629.6        0.76185        4.19903     7.3398     1.74797     0.0536223      9526  
68633.6        0.7619         4.19992     7.341      1.74789     0.0535998      9524  
68656.2        0.76195        4.2008     7.3422     1.74781     0.0535773      9522  
68659.8        0.762          4.20168     7.3424     1.74749     0.0535548      9520  
68689.8        0.76205        4.20256     7.3425     1.74715     0.0535323      9518  
68701.2        0.7621         4.20345     7.3428     1.74685     0.0535098      9516  
68708.2        0.76215        4.20433     7.3436     1.74668     0.0534873      9514  
68712.3        0.7622         4.20521     7.3466     1.74702     0.0534649      9512  
68738.2        0.76225        4.2061     7.3487     1.74715     0.0534424      9510  
68769.6        0.7623         4.20698     7.3495     1.74698     0.0534199      9508  
68772.2        0.76235        4.20787     7.3497     1.74666     0.0533974      9506  
68823.3        0.7624         4.20875     7.3505     1.74648     0.053375       9504  
